CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
10041,2017,801,114,241,136,128,71,0,1,1,1
10041,2018,802,111,238,113,127,70,0,1,1,1
10041,2019,789,107,227,119,126,68,0,1,1,1
10041,2020,787,110,230,118,128,70,0,1,1,1
10041,2021,787,109,226,120,120,70,0,1,1,1
10041,2022,0,0,800,800,0,0,0,1,1,0
10041,2023,0,0,800,800,0,300,0,1,1,0
10042,2012,68,25,22,0,0,25,0,1,1,1
10042,2013,102,34,28,0,3,2,0,1,1,1
10042,2014,110,35,31,0,0,0,0,1,1,1
10042,2015,220,150,35,0,0,0,0,1,1,1
10042,2016,220,150,35,0,0,0,0,1,1,1
10042,2017,222,151,38,0,0,0,0,1,1,1
10042,2018,237,128,52,0,0,0,0,1,1,1
10042,2019,248,120,43,0,0,0,0,1,1,1
10042,2020,255,135,50,0,0,0,0,1,1,1
10042,2021,265,107,56,0,0,0,0,1,1,1
10042,2022,315,49,67,0,0,0,0,1,1,1
10042,2023,305,56,79,0,0,0,0,1,1,1
11912,2012,0,0,0,0,0,0,0,2a,3g,0
11912,2013,0,0,0,0,0,0,0,2a,3g,0
11912,2014,0,0,0,0,0,0,0,2a,3g,0
11912,2015,0,0,0,0,0,0,0,2a,3g,0
11912,2016,0,0,0,0,0,0,0,2a,3g,0
11912,2017,0,0,0,0,0,0,0,2a,3g,0
11912,2018,0,0,0,0,0,0,0,2a,3g,0
11912,2019,0,0,0,0,0,0,0,2a,3g,0
11912,2020,0,0,0,0,0,0,0,2a,3g,0
11912,2021,0,0,0,0,0,0,0,2a,3g,0
11912,2022,0,0,0,0,0,0,0,2a,3g,0
11912,2023,0,0,0,0,0,0,0,2a,3g,0
10043,2012,1786,382,803,503,0,0,0,3a,3a,1
10043,2013,1786,382,803,503,0,0,0,1,1,1
10043,2014,1768,379,797,509,0,0,0,3a,3a,1
10043,2015,1750,375,790,515,0,0,0,1,1,1
10043,2016,1798,380,802,506,0,0,0,1,1,1
10043,2017,1804,384,806,510,0,0,0,1,1,1
10043,2018,1829,407,833,502,0,0,0,1,1,1
10043,2019,1800,422,820,498,0,0,0,1,1,1
10043,2020,1808,420,815,490,0,0,0,1,1,1
10043,2021,1833,451,839,511,0,0,0,1,1,1
10043,2022,1901,320,866,543,0,0,0,1,1,1
10043,2023,1789,239,789,501,0,0,0,1,1,1
10044,2012,600,0,0,0,0,0,0,1,1,1
10044,2013,1655,87,0,0,0,0,0,1,1,1
10044,2014,1650,85,0,0,0,0,0,1,1,1
10044,2015,1600,90,0,0,0,0,0,1,1,1
10044,2016,1642,195,0,0,0,0,0,1,1,1
10044,2017,1649,187,0,0,0,0,0,1,1,1
10044,2018,1655,180,0,0,0,0,0,1,1,1
10044,2019,1663,167,0,0,0,0,0,1,1,1
10044,2020,1626,210,0,0,0,0,0,1,1,1
10044,2021,1640,204,0,0,0,0,0,1,1,1
10044,2022,1636,199,0,0,0,0,0,1,1,1
10044,2023,1657,190,0,0,0,0,0,1,1,1
10045,2012,4200,650,6000,4000,1500,0,0,1,1,1
10045,2013,4200,650,6000,4000,1500,0,0,1,1,1
10045,2014,3970,550,5420,3573,993,0,0,1,1,1
10045,2015,3950,525,5400,3575,1000,0,0,1,1,1
10045,2016,3881,591,5292,3538,995,0,0,1,1,1
10045,2017,3919,583,5308,3521,1012,0,0,1,1,1
10045,2018,4506,442,5302,3552,1022,0,0,1,1,1
10045,2019,4502,436,5292,3521,1008,0,0,1,1,1
10045,2020,4491,432,5284,3508,997,0,0,1,1,1
10045,2021,4488,427,5277,3502,992,0,0,1,1,1
10045,2022,4497,439,5304,3544,976,0,0,1,1,1
10045,2023,4510,447,5312,3529,962,0,0,1,1,1
10046,2012,725,0,1150,600,0,0,0,1,1,1
10046,2013,850,0,1200,200,0,0,0,1,1,1
10046,2014,850,0,1200,200,0,0,0,1,1,1
10046,2015,850,0,1200,200,0,0,0,1,1,1
10046,2016,850,0,1200,200,0,0,0,1,1,1
10046,2017,850,0,1200,200,0,0,0,1,1,1
10046,2018,850,0,1200,200,0,0,0,1,1,1
10046,2019,650,0,700,850,0,0,0,1,1,1
10046,2020,650,0,700,850,0,0,0,1,1,1
10046,2021,640,0,700,830,0,0,0,1,1,1
10046,2022,640,0,700,830,0,0,0,1,1,1
10046,2023,640,0,700,830,0,0,0,1,1,1
10047,2012,1290,90,500,575,90,0,0,1,1,1
10047,2013,1200,190,375,190,145,190,0,1,1,1
10047,2014,1225,185,380,200,150,200,0,1,1,1
10047,2015,1230,202,387,192,165,189,0,1,1,1
10047,2016,1242,208,427,235,158,206,0,1,1,1
10047,2017,1249,196,437,230,170,221,0,1,1,1
10047,2018,1271,205,440,239,0,0,0,1,1,1
10047,2019,1246,198,440,243,0,0,0,1,1,1
10047,2020,1252,204,458,234,0,0,0,1,1,1
10047,2021,1250,203,458,234,0,0,0,1,1,1
10047,2022,1242,209,448,235,0,0,0,1,1,1
10047,2023,1255,195,463,219,0,0,0,1,1,1
10048,2012,430,100,80,0,120,80,0,1,1,1
10048,2013,0,0,0,0,0,0,0,1,1,0
10048,2014,0,0,0,0,0,0,0,2c,2c,0
10048,2015,0,0,0,0,0,0,0,2a,2c,0
10048,2016,0,0,0,0,0,0,0,2a,2c,0
10048,2017,0,0,0,0,0,0,0,2a,2c,0
10048,2018,0,0,0,0,0,0,0,2a,2c,0
10048,2019,0,0,0,0,0,0,0,2a,2c,0
10048,2020,0,0,0,0,0,0,0,2a,2c,0
10048,2021,0,0,0,0,0,0,0,2a,2c,0
10048,2022,0,0,0,0,0,0,0,2a,2c,0
10048,2023,0,0,0,0,0,0,0,2a,2c,0
10049,2012,120,0,0,0,0,0,0,1,1,1
10049,2013,120,10,0,0,0,0,0,1,1,1
10049,2014,124,10,0,0,0,0,0,1,1,1
10049,2015,122,5,0,0,0,0,0,3a,3a,1
10049,2016,120,0,0,0,0,0,0,1,1,1
10049,2017,110,15,0,0,0,0,0,1,1,1
10049,2018,110,15,0,0,0,0,0,1,1,1
10049,2019,83,11,0,0,0,0,0,1,1,1
10049,2020,90,0,0,0,0,0,0,1,1,1
10049,2021,75,0,0,0,0,0,0,1,1,1
10049,2022,57,0,0,0,0,0,0,1,1,1
10049,2023,0,0,0,0,0,0,0,2a,2a,0
10050,2012,1000,250,1000,1000,0,0,0,1,1,1
10050,2013,6700,865,2085,1990,0,600,0,1,1,1
10050,2014,6710,855,2075,1980,0,0,0,1,1,1
10050,2015,6790,821,2000,1900,0,0,0,1,1,1
10050,2016,6648,844,2079,1911,0,0,0,1,1,1
10050,2017,6631,851,2092,1888,0,0,0,1,1,1
10050,2018,6689,876,2141,1981,0,0,0,1,1,1
10050,2019,8942,1454,3968,2292,982,0,0,1,1,1
10050,2020,9072,1538,4299,3112,1132,0,0,1,1,1
10050,2021,9022,1512,4253,3089,1105,0,0,1,1,1
10050,2022,8775,1075,3250,2350,900,0,0,1,1,1
10050,2023,8754,1062,2725,1875,875,0,0,1,1,1
10051,2012,352,47,120,59,32,45,0,1,1,1
10051,2013,354,44,112,147,23,40,0,1,1,1
10051,2014,365,40,109,145,25,42,0,1,1,1
10051,2015,350,47,110,65,20,35,0,1,1,1
10051,2016,350,47,110,65,20,35,0,1,1,1
10051,2017,350,47,99,65,20,35,0,1,1,1
10051,2018,336,45,110,60,20,42,0,1,1,1
10051,2019,0,0,29,70,42,0,0,1,1,0
10051,2020,0,0,29,5,3,2,0,1,1,0
10051,2021,0,0,10,2,0,0,0,1,1,0
10051,2022,0,0,10,2,0,0,0,2c,3a,0
10051,2023,0,0,13,0,3,0,0,1,1,0
10052,2012,1111,235,469,400,140,140,0,1,1,1
10052,2013,1091,224,475,387,195,93,0,1,1,1
10052,2014,1097,220,479,390,190,90,0,1,1,1
10052,2015,1100,226,475,388,186,89,0,1,1,1
10052,2016,1125,224,483,394,180,85,0,1,1,1
10052,2017,1020,282,470,415,187,89,0,1,1,1
10052,2018,1210,271,453,431,194,93,0,1,1,1
10052,2019,1201,263,462,438,188,90,0,1,1,1
10052,2020,1200,265,460,440,190,90,0,1,1,1
10052,2021,1100,200,580,440,89,43,0,1,1,1
10052,2022,1088,223,567,462,101,48,0,1,1,1
10052,2023,1059,211,539,440,1972,928,0,1,1,1
10053,2012,0,0,0,0,0,0,0,2b,2b,0
10053,2013,0,0,0,0,0,0,0,2b,2b,0
10053,2014,0,0,0,0,0,0,0,2b,2b,0
10053,2015,0,0,0,0,0,0,0,2b,2b,0
10053,2016,0,0,0,0,0,0,0,2b,2b,0
10053,2017,0,0,0,0,0,0,0,2b,2b,0
10053,2018,0,0,0,0,0,0,0,2b,2b,0
10053,2019,2592,363,800,236,0,351,0,1,1,1
10053,2020,2918,626,1817,2359,579,0,0,1,1,1
10053,2021,2903,634,1805,2401,563,0,0,1,1,1
10053,2022,2900,640,1800,2410,570,0,0,1,1,1
10053,2023,2850,655,1785,2370,600,0,0,1,1,1
10054,2012,800,50,100,120,60,0,0,1,1,1
10054,2013,550,125,75,0,0,0,0,1,1,1
10054,2014,835,120,130,100,75,0,0,1,1,1
10054,2015,840,120,110,80,75,0,0,1,1,1
10054,2016,850,115,120,60,85,0,0,1,1,1
10054,2017,820,110,120,70,65,0,0,1,1,1
10054,2018,900,105,122,95,75,0,0,1,1,1
10054,2019,880,105,120,90,40,60,0,1,1,1
10054,2020,900,100,122,80,40,0,0,1,1,1
10054,2021,900,105,75,85,25,0,0,1,1,1
10054,2022,900,100,70,80,25,0,0,1,1,1
10054,2023,895,98,66,78,24,0,0,1,1,1
10055,2012,2483,368,661,602,559,0,0,1,1,1
10055,2013,2486,362,672,610,605,0,0,1,1,1
10055,2014,2495,375,654,600,610,0,0,1,1,1
10055,2015,2600,328,724,550,605,0,0,1,1,1
10055,2016,2632,324,737,592,606,0,0,1,1,1
10055,2017,2580,275,760,580,614,0,0,1,1,1
10055,2018,2505,258,731,555,588,0,0,1,1,1
10055,2019,2505,249,731,555,588,0,0,1,1,1
10055,2020,2475,248,725,525,550,0,0,1,1,1
10055,2021,2463,245,710,525,548,0,0,1,1,1
10055,2022,2540,250,710,515,525,0,0,1,1,1
10055,2023,2545,260,703,525,533,0,0,1,1,1
11795,2019,0,0,0,0,0,0,500,1,1,0
11795,2020,0,0,0,0,0,0,450,1,1,0
11795,2021,0,0,0,0,0,0,400,1,1,0
11795,2022,0,0,50,400,0,0,0,1,1,0
11795,2023,0,0,0,585,0,0,0,1,1,0
10056,2012,2967,490,1754,844,382,494,0,1,1,1
10056,2013,3100,352,1934,851,465,441,0,1,1,1
10056,2014,3100,352,1954,842,451,472,0,1,1,1
10056,2015,3100,352,1954,842,451,472,0,1,1,1
10056,2016,3100,352,1954,842,451,472,0,1,1,1
10056,2017,3100,352,1954,842,451,472,0,1,1,1
10056,2018,3100,352,1954,842,451,472,0,1,1,1
10056,2019,3150,352,1954,842,600,500,0,1,1,1
10056,2020,3150,360,1954,842,600,500,0,1,1,1
10056,2021,3140,380,1900,835,550,485,0,1,1,1
10056,2022,3135,410,1910,835,600,500,0,1,1,1
10056,2023,3140,415,1935,840,640,535,0,1,1,1
10057,2012,3758,593,1223,1191,1162,0,0,1,1,1
10057,2013,3621,572,1019,1395,1162,0,0,1,1,1
10057,2014,0,0,0,0,0,0,0,1,1,0
10057,2015,0,0,0,0,0,0,0,1,1,0
10057,2016,0,0,0,0,0,0,0,2a,2e,0
10057,2017,0,0,0,0,0,0,0,2a,2e,0
10057,2018,0,0,0,0,0,0,0,2a,2e,0
10057,2019,0,0,0,0,0,0,0,2a,2e,0
10057,2020,0,0,0,0,0,0,0,2a,2e,0
10057,2021,0,0,0,0,0,0,0,2a,2e,0
10057,2022,0,0,0,0,0,0,0,2a,2e,0
10057,2023,0,0,0,0,0,0,0,2a,2e,0
10058,2012,1104,120,79,0,0,20,0,1,1,1
10058,2013,1105,120,80,0,0,10,0,1,1,1
10058,2014,1115,86,85,0,0,0,0,1,1,1
10058,2015,1100,80,80,0,0,0,0,1,1,1
10058,2016,1117,126,328,495,0,0,0,1,1,1
10058,2017,1072,136,39,0,0,0,0,1,1,1
10058,2018,1170,126,48,0,0,0,0,1,1,1
10058,2019,1189,141,58,0,0,0,0,1,1,1
10058,2020,1174,234,73,0,0,0,0,1,1,1
10058,2021,1184,238,76,0,0,0,0,1,1,1
10058,2022,1199,216,62,0,0,0,0,1,1,1
10058,2023,1243,195,48,0,0,0,0,1,1,1
10059,2012,1980,180,29,21,0,0,0,3a,3a,1
10059,2013,1980,180,29,21,0,0,0,3a,3a,1
10059,2014,1980,180,29,21,0,0,0,1,1,1
10059,2015,1970,60,20,15,0,0,0,1,1,1
10059,2016,1970,40,26,19,0,0,0,1,1,1
10059,2017,2000,50,23,17,0,0,0,1,1,1
10059,2018,2010,60,40,30,0,0,0,1,1,1
10059,2019,1900,350,46,34,0,0,0,1,1,1
10059,2020,1920,290,29,21,0,0,0,1,1,1
10059,2021,1940,250,0,0,0,0,0,1,1,1
10059,2022,2150,320,0,0,0,0,0,1,1,1
10059,2023,2160,350,0,0,0,0,0,1,1,1
10060,2012,610,90,450,210,95,90,0,1,1,1
10060,2013,610,90,450,210,95,90,0,1,1,1
10060,2014,610,90,450,210,95,90,0,1,1,1
10060,2015,610,90,450,210,95,90,0,1,1,1
10060,2016,610,90,450,210,95,90,0,1,1,1
10060,2017,610,90,450,210,95,90,0,1,1,1
10060,2018,610,90,450,210,95,90,0,1,1,1
10060,2019,930,110,285,210,95,90,0,1,1,1
10060,2020,950,134,350,210,78,78,0,1,1,1
10060,2021,950,134,350,210,78,78,0,1,1,1
10060,2022,950,134,350,210,78,78,0,1,1,1
10060,2023,950,134,350,210,78,78,0,1,1,1
10061,2012,650,105,0,0,0,0,0,1,1,1
10061,2013,750,100,0,0,0,0,0,1,1,1
10061,2014,755,100,0,0,0,0,0,3a,3a,1
10061,2015,760,100,0,0,0,0,0,3a,3a,1
10061,2016,765,100,0,0,0,0,0,1,1,1
10061,2017,650,100,150,0,0,0,0,1,1,1
10061,2018,0,0,0,0,0,0,0,1,1,0
10061,2019,250,35,0,0,0,0,0,1,1,1
10061,2020,220,20,300,40,0,0,0,1,1,1
10061,2021,200,30,200,30,0,0,0,1,1,1
10061,2022,600,50,200,50,0,0,0,1,1,1
10061,2023,350,40,200,0,0,0,0,1,1,1
10062,2012,950,100,150,460,140,100,0,1,1,1
10062,2013,1100,165,150,460,140,100,0,1,1,1
10062,2014,1100,165,150,460,140,100,0,1,1,1
10062,2015,910,138,150,460,140,100,0,3a,3a,1
10062,2016,720,110,150,460,140,100,0,1,1,1
10062,2017,720,110,150,460,140,100,0,1,1,1
10062,2018,720,110,150,460,140,100,0,1,1,1
10062,2019,720,110,150,460,140,100,0,1,1,1
10062,2020,750,95,110,460,140,100,0,1,1,1
10062,2021,517,119,500,800,130,100,0,1,1,1
10062,2022,630,45,300,500,130,100,0,1,1,1
10062,2023,585,119,500,800,130,100,0,1,1,1
10063,2012,650,101,220,200,90,92,0,1,1,1
10063,2013,650,101,220,200,90,92,0,1,1,1
10063,2014,550,85,220,200,90,90,0,1,1,1
10063,2015,670,90,220,200,110,0,0,1,1,1
10063,2016,670,90,220,200,110,0,0,1,1,1
10063,2017,670,90,220,200,110,0,0,1,1,1
10063,2018,670,90,220,200,110,0,0,1,1,1
10063,2019,670,90,220,200,110,0,0,1,1,1
10063,2020,670,90,220,200,110,0,0,1,1,1
10063,2021,670,90,220,200,110,0,0,1,1,1
10063,2022,670,90,220,200,110,0,0,1,1,1
10063,2023,670,90,220,200,110,0,0,1,1,1
10064,2012,0,0,148,152,0,0,0,1,1,0
10064,2013,0,0,0,0,0,0,0,2a,2a,0
10064,2014,0,0,0,0,0,0,0,2a,2a,0
10064,2015,0,0,0,0,0,0,0,2a,2a,0
10064,2016,0,0,0,0,0,0,0,2a,2a,0
10064,2017,0,0,0,0,0,0,0,2a,2a,0
10064,2018,0,0,0,0,0,0,0,2a,2a,0
10064,2019,0,0,0,0,0,0,0,2a,2a,0
10064,2020,0,0,0,0,0,0,0,2a,2a,0
10064,2021,0,0,0,0,0,0,0,2a,2a,0
10064,2022,0,0,0,0,0,0,0,2a,2a,0
10064,2023,0,0,0,0,0,0,0,2a,2a,0
10065,2012,535,56,126,103,100,76,0,1,1,1
10065,2013,540,50,125,100,100,65,0,1,1,1
10065,2014,545,52,120,95,100,58,0,1,1,1
10065,2015,500,64,104,100,78,70,0,1,1,1
10065,2016,545,75,155,207,107,82,0,1,1,1
10065,2017,559,77,159,213,110,85,0,1,1,1
10065,2018,560,80,300,0,0,0,0,1,1,1
10065,2019,825,130,250,175,0,0,0,1,1,1
10065,2020,920,180,0,0,100,0,0,1,1,1
10065,2021,918,172,0,0,98,0,0,1,1,1
10065,2022,920,170,0,0,100,0,0,1,1,1
10065,2023,937,149,0,0,0,268,0,1,1,1
10066,2012,800,120,310,250,180,0,0,1,1,1
10066,2013,800,120,310,250,180,0,0,1,1,1
10066,2014,800,115,400,250,180,0,0,1,1,1
10066,2015,770,115,400,300,180,0,0,1,1,1
10066,2016,780,110,300,300,180,0,0,1,1,1
10066,2017,770,110,334,240,150,0,0,1,1,1
10066,2018,745,90,300,190,150,0,0,1,1,1
10066,2019,745,90,300,190,150,0,0,1,1,1
10066,2020,684,68,0,0,0,0,0,1,1,1
10066,2021,622,86,0,0,0,0,0,1,1,1
10066,2022,0,0,0,0,0,0,0,2b,2b,0
10066,2023,0,0,0,0,0,0,0,2b,2b,0
11775,2019,0,0,2620,1785,0,0,0,1,1,0
11775,2020,0,0,2644,1764,0,0,0,1,1,0
11775,2021,0,0,2596,1752,0,0,0,1,1,0
11775,2022,0,0,2584,1743,0,0,0,1,1,0
11775,2023,0,0,2589,1749,0,0,0,1,1,0
10067,2012,439,61,157,112,65,41,0,1,1,1
10067,2013,395,55,52,37,22,14,0,1,1,1
10067,2014,369,51,84,60,35,21,0,1,1,1
10067,2015,351,49,89,63,37,23,0,1,1,1
10067,2016,351,49,90,64,38,23,0,1,1,1
10067,2017,352,49,91,65,38,24,0,1,1,1
10067,2018,377,53,96,69,40,25,0,1,1,1
10067,2019,351,49,90,64,38,23,0,1,1,1
10067,2020,0,0,45,32,19,12,0,1,1,0
10067,2021,0,0,0,0,0,0,0,1,1,0
10067,2022,0,0,0,0,0,0,0,1,1,0
10067,2023,0,0,0,0,0,0,0,2a,2c,0
10068,2012,0,0,79,81,0,0,0,1,1,0
10068,2013,0,0,64,66,29,7,0,1,1,0
10068,2014,0,0,64,66,29,7,0,2c,3a,0
10068,2015,0,260,30,31,0,0,0,1,1,0
10068,2016,0,255,39,39,0,0,0,1,1,0
10068,2017,0,220,51,53,0,0,0,1,1,0
10068,2018,0,225,50,51,0,0,0,1,1,0
10068,2019,0,215,48,50,0,0,0,1,1,0
10068,2020,0,262,0,0,0,0,0,1,1,0
10068,2021,0,232,27,27,0,0,0,2c,3a,0
10068,2022,0,202,53,54,0,0,0,1,1,0
10068,2023,0,162,44,45,0,0,0,1,1,0
10069,2012,8600,950,2750,4135,1000,1700,0,1,1,1
10069,2013,8600,950,2750,4135,100,1700,0,1,1,1
10069,2014,8600,950,2750,4135,100,1700,0,1,1,1
10069,2015,8600,950,2750,4135,100,1700,0,1,1,1
10069,2016,7200,950,2750,4135,100,1700,0,1,1,1
10069,2017,7450,950,2750,4135,100,1500,0,1,1,1
10069,2018,7450,950,2750,4135,100,1500,0,1,1,1
10069,2019,7450,950,2750,4135,100,1500,0,1,1,1
10069,2020,7450,950,2750,4135,100,1500,0,1,1,1
10069,2021,6700,950,3600,2800,1200,1200,0,1,1,1
10069,2022,6700,950,3600,2800,1200,1200,0,1,1,1
10069,2023,6700,950,3600,2800,1200,1200,0,1,1,1
11913,2012,0,0,0,30,0,0,0,2a,3a,0
11913,2013,0,0,0,30,0,0,0,2a,3a,0
11913,2014,0,0,0,30,0,0,0,2a,3a,0
11913,2015,0,0,0,30,0,0,0,2a,3a,0
11913,2016,0,0,0,30,0,0,0,2a,3a,0
11913,2017,0,0,0,30,0,0,0,2a,3a,0
11913,2018,0,0,0,30,0,0,0,2a,3a,0
11913,2019,0,0,0,30,0,0,0,2a,3a,0
11913,2020,0,0,0,30,0,0,0,2a,3a,0
11913,2021,0,0,0,30,0,0,0,1,1,0
11913,2022,0,0,0,30,0,0,0,2a,3a,0
11913,2023,0,0,0,0,0,0,0,2a,2a,0
10070,2012,4795,833,1617,855,215,0,0,3a,3a,1
10070,2013,4490,786,1614,421,0,0,0,1,1,1
10070,2014,4483,784,1619,430,0,0,0,1,1,1
10070,2015,4478,789,1610,438,0,0,0,1,1,1
10070,2016,4470,791,1615,445,0,0,0,1,1,1
10070,2017,4472,797,1620,449,0,0,0,1,1,1
10070,2018,4801,425,1995,1988,0,0,0,1,1,1
10070,2019,4631,455,1365,828,0,0,0,1,1,1
10070,2020,4680,458,1925,2193,0,0,0,1,1,1
10070,2021,4684,453,1921,2169,0,0,0,1,1,1
10070,2022,4716,421,1948,2145,0,0,0,1,1,1
10070,2023,4684,430,1925,2096,0,0,0,1,1,1
10071,2012,636,135,285,136,135,170,0,1,1,1
10071,2013,629,111,296,140,121,58,0,1,1,1
10071,2014,623,115,303,134,119,57,0,1,1,1
10071,2015,625,118,308,139,122,58,0,1,1,1
10071,2016,632,114,302,147,119,57,0,1,1,1
10071,2017,650,125,317,140,127,60,0,1,1,1
10071,2018,639,131,324,152,122,58,0,1,1,1
10071,2019,627,139,319,146,119,56,0,1,1,1
10071,2020,630,140,322,150,122,58,0,1,1,1
10071,2021,642,135,350,122,110,52,0,1,1,1
10071,2022,661,99,364,139,102,49,0,1,1,1
10071,2023,649,105,340,122,112,53,0,1,1,1
10072,2012,755,98,338,228,112,0,0,1,1,1
10072,2013,799,100,340,230,115,0,0,1,1,1
10072,2014,802,100,340,230,120,0,0,1,1,1
10072,2015,805,100,340,240,120,0,0,1,1,1
10072,2016,825,103,340,240,120,0,0,1,1,1
10072,2017,795,135,456,435,422,0,0,1,1,1
10072,2018,775,130,450,425,400,0,0,1,1,1
10072,2019,775,125,450,425,400,400,0,1,1,1
10072,2020,780,120,450,425,400,400,0,1,1,1
10072,2021,775,100,450,425,400,400,0,1,1,1
10072,2022,0,0,450,425,400,0,0,1,1,0
10072,2023,0,0,0,0,0,0,0,1,1,0
10073,2012,2536,616,899,1002,390,390,0,1,1,1
10073,2013,2534,616,902,998,384,381,0,1,1,1
10073,2014,2544,614,906,1000,547,380,0,1,1,1
10073,2015,2539,615,901,990,390,367,0,1,1,1
10073,2016,2534,624,901,993,388,360,0,1,1,1
10073,2017,2534,624,901,993,388,360,0,1,1,1
10073,2018,2533,614,891,998,383,363,0,1,1,1
10073,2019,2542,616,904,996,388,354,0,1,1,1
10073,2020,2524,625,902,1001,384,373,0,1,1,1
10073,2021,2546,615,895,996,389,366,0,1,1,1
10073,2022,2546,615,895,996,389,366,0,1,1,1
10073,2023,2548,623,898,988,392,374,0,1,1,1
10074,2012,1149,266,246,362,0,0,0,1,1,1
10074,2013,1153,245,239,359,0,0,0,1,1,1
10074,2014,1097,198,263,247,201,0,0,1,1,1
10074,2015,1095,190,405,310,136,0,0,1,1,1
10074,2016,1149,302,389,299,127,0,0,1,1,1
10074,2017,1125,275,400,325,175,0,0,1,1,1
10074,2018,1000,125,390,330,182,0,0,1,1,1
10074,2019,1100,100,400,350,100,0,0,1,1,1
10074,2020,1050,115,390,342,160,0,0,1,1,1
10074,2021,500,50,200,200,100,0,0,1,1,1
10074,2022,900,100,350,250,0,0,0,1,1,1
10074,2023,880,100,325,225,0,0,0,1,1,1
11895,2012,0,0,0,0,0,0,0,3g,3g,0
11895,2013,0,0,0,0,0,0,0,3g,3g,0
11895,2014,0,0,0,0,0,0,0,3g,3g,0
11895,2015,0,0,0,0,0,0,0,3g,3g,0
11895,2016,0,0,0,0,0,0,0,3g,3g,0
11895,2017,0,0,0,0,0,0,0,3g,3g,0
11895,2018,0,0,0,0,0,0,0,3g,3g,0
11895,2019,0,0,0,0,0,0,0,3g,3g,0
11895,2020,0,0,0,0,0,0,0,3g,3g,0
11895,2021,0,0,0,0,0,0,0,3g,3g,0
11895,2022,0,0,0,0,0,0,0,3g,3g,0
11895,2023,0,0,0,0,0,0,0,3g,3g,0
10075,2012,532,150,470,331,19,0,0,1,1,1
10075,2013,527,153,461,340,21,0,0,1,1,1
10075,2014,535,145,452,355,28,0,0,1,1,1
10075,2015,525,126,432,360,33,0,0,1,1,1
10075,2016,509,153,421,379,44,0,0,1,1,1
10075,2017,524,142,432,365,50,0,0,1,1,1
10075,2018,521,133,417,360,44,0,0,1,1,1
10075,2019,531,138,424,367,47,0,0,1,1,1
10075,2020,526,136,418,398,50,0,0,1,1,1
10075,2021,530,138,424,403,56,0,0,1,1,1
10075,2022,542,131,429,409,48,0,0,1,1,1
10075,2023,585,78,463,390,63,0,0,1,1,1
10076,2012,480,70,160,0,115,115,0,1,1,1
10076,2013,480,70,60,60,120,120,0,1,1,1
10076,2014,0,0,0,0,0,0,0,1,1,0
10076,2015,0,0,0,0,0,0,0,1,1,0
10076,2016,0,0,0,0,0,0,0,1,1,0
10076,2017,0,0,0,0,0,0,0,1,1,0
10076,2018,0,0,0,0,0,0,0,1,1,0
10076,2019,0,0,0,0,0,0,0,1,1,0
10076,2020,0,0,0,0,0,0,0,1,1,0
10076,2021,0,0,0,0,0,0,0,1,1,0
10076,2022,0,0,0,0,0,0,0,1,1,0
10076,2023,0,0,0,0,0,0,0,1,1,0
10077,2012,494,119,163,140,71,60,0,1,1,1
10077,2013,494,119,163,140,71,50,0,1,1,1
10077,2014,494,119,163,140,71,50,0,1,1,1
10077,2015,494,119,163,140,71,50,0,1,1,1
10077,2016,494,119,163,140,71,50,0,1,1,1
10077,2017,494,119,163,140,71,50,0,1,1,1
10077,2018,0,0,0,0,0,0,0,2a,2e,0
10077,2019,0,0,0,0,0,0,0,2a,2e,0
10077,2020,0,0,0,0,0,0,0,2a,2e,0
10077,2021,0,0,0,0,0,0,0,2a,2e,0
10077,2022,0,0,0,0,0,0,0,2a,2e,0
10077,2023,0,0,0,0,0,0,0,2a,2e,0
10078,2012,150,15,30,20,12,0,0,1,1,1
10078,2013,150,20,15,12,10,0,0,1,1,1
10078,2014,150,20,15,12,10,0,0,1,1,1
10078,2015,200,0,0,40,0,0,0,1,1,1
10078,2016,220,0,0,0,80,0,0,1,1,1
10078,2017,220,0,0,0,80,0,0,1,1,1
10078,2018,220,0,0,0,80,0,0,3a,3a,1
10078,2019,0,0,0,0,0,0,0,2b,2b,0
10078,2020,0,0,0,0,0,0,0,2b,2b,0
10078,2021,0,0,0,0,0,0,0,2b,2b,0
10078,2022,0,0,0,0,0,0,0,2b,2b,0
10078,2023,0,0,0,0,0,0,0,2b,2b,0
10079,2012,1439,257,693,574,96,46,0,3a,3a,1
10079,2013,1439,257,693,574,96,46,0,1,1,1
10079,2014,1433,262,700,566,95,45,0,1,1,1
10079,2015,1448,295,492,571,95,45,0,1,1,1
10079,2016,1479,331,685,556,138,0,0,1,1,1
10079,2017,1482,336,681,561,127,0,0,1,1,1
10079,2018,1488,338,684,565,130,0,0,1,1,1
10079,2019,1485,336,681,553,135,0,0,1,1,1
10079,2020,1491,329,685,561,132,0,0,1,1,1
10079,2021,1498,331,682,559,122,0,0,1,1,1
10079,2022,1494,335,679,553,120,0,0,1,1,1
10079,2023,1447,331,666,547,115,0,0,1,1,1
10080,2012,1700,240,585,560,170,230,0,1,1,1
10080,2013,1712,251,570,566,284,135,0,1,1,1
10080,2014,1707,248,573,558,289,137,0,1,1,1
10080,2015,1713,255,567,562,281,134,0,1,1,1
